"Dist Code","Year","State Code","State Name","Dist Name","CANALS AREA (1000 ha)","TANKS AREA (1000 ha)","TUBE WELLS AREA (1000 ha)","OTHER WELLS AREA (1000 ha)","TOTAL WELLS AREA (1000 ha)","OTHER SOURCES AREA (1000 ha)","NET AREA (1000 ha)","GROSS AREA (1000 ha)"
"203","2014","12","Uttar Pradesh","Pilibhit","29.05","0.0","204.87","0.0","204.87","0.07","233.99","390.76"
"203","2015","12","Uttar Pradesh","Pilibhit","23.61","0.02","189.45","17.33","206.78","0.01","230.42","402.59"
"203","2016","12","Uttar Pradesh","Pilibhit","23.56","0.01","188.37","17.7","206.07","0.01","229.66","402.41"
"203","2017","12","Uttar Pradesh","Pilibhit","22.87","0.01","184.48","18.28","202.76","0.01","225.65","394.1"
"203","2018","12","Uttar Pradesh","Pilibhit","21.21","0.01","179.69","25.96","205.65","0.01","226.88","390.67"
"203","2019","12","Uttar Pradesh","Pilibhit","9.55","0.0","159.82","52.71","212.53","7.02","229.1","389.99"
"203","2020","12","Uttar Pradesh","Pilibhit","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"204","1966","12","Uttar Pradesh","Rampur","18.87","0.58","10.55","6.91","17.46","0.88","37.8","43.5"
"204","1967","12","Uttar Pradesh","Rampur","10.58","0.54","10.47","4.41","14.88","0.25","26.3","30.7"
"204","1968","12","Uttar Pradesh","Rampur","21.51","0.7","14.5","8.86","23.36","4.57","50.1","60.5"
"204","1969","12","Uttar Pradesh","Rampur","17.99","0.58","17.6","4.67","22.27","1.15","42.0","56.5"
"204","1970","12","Uttar Pradesh","Rampur","19.2","0.6","20.95","9.92","30.87","3.4","54.0","71.9"
"204","1971","12","Uttar Pradesh","Rampur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","41.5","57.5"
"204","1972","12","Uttar Pradesh","Rampur","21.5","0.6","21.5","15.94","37.44","5.5","64.9","92.7"
"204","1973","12","Uttar Pradesh","Rampur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","43.6","60.4"
"204","1974","12","Uttar Pradesh","Rampur","19.4","0.5","23.06","18.38","41.44","7.9","69.1","87.4"
"204","1975","12","Uttar Pradesh","Rampur","24.0","1.1","24.8","19.73","44.53","14.0","83.6","99.4"
"204","1976","12","Uttar Pradesh","Rampur","29.0","1.2","30.45","21.33","51.78","19.5","101.5","133.3"
"204","1977","12","Uttar Pradesh","Rampur","31.2","0.9","33.06","18.65","51.71","19.2","103.0","131.5"
"204","1978","12","Uttar Pradesh","Rampur","27.4","1.0","29.64","22.19","51.83","24.3","104.5","125.9"
"204","1979","12","Uttar Pradesh","Rampur","24.9","1.0","36.8","26.3","63.1","31.3","120.2","165.1"
"204","1980","12","Uttar Pradesh","Rampur","29.9","0.9","33.5","21.25","54.75","38.2","123.8","158.2"
"204","1981","12","Uttar Pradesh","Rampur","29.4","1.2","53.04","23.19","76.23","16.4","123.8","172.4"
"204","1982","12","Uttar Pradesh","Rampur","31.2","0.8","46.4","24.21","70.61","28.6","131.3","175.2"
"204","1983","12","Uttar Pradesh","Rampur","31.2","0.6","67.97","21.49","89.46","12.7","133.9","178.0"
"204","1984","12","Uttar Pradesh","Rampur","30.8","0.5","78.15","20.84","98.99","10.4","140.7","196.7"
"204","1985","12","Uttar Pradesh","Rampur","28.4","3.2","84.18","19.57","103.75","5.8","140.7","196.7"
"204","1986","12","Uttar Pradesh","Rampur","28.5","1.1","71.25","14.64","85.89","5.6","121.1","240.3"
"204","1987","12","Uttar Pradesh","Rampur","24.1","0.8","105.18","17.53","122.71","4.7","152.4","248.0"
"204","1988","12","Uttar Pradesh","Rampur","39.2","0.9","60.21","25.6","85.81","10.4","136.8","244.2"
"204","1989","12","Uttar Pradesh","Rampur","20.1","0.7","95.75","15.18","110.93","5.9","137.7","267.1"
"204","1990","12","Uttar Pradesh","Rampur","19.2","0.4","100.15","7.7","107.85","4.8","132.3","263.6"
"204","1991","12","Uttar Pradesh","Rampur","15.4","0.2","136.89","1.9","138.79","3.8","158.2","269.6"
"204","1992","12","Uttar Pradesh","Rampur","13.2","0.3","125.78","22.43","148.21","4.5","166.1","294.1"
"204","1993","12","Uttar Pradesh","Rampur","14.3","0.4","136.61","22.0","158.61","3.0","176.3","299.3"
"204","1994","12","Uttar Pradesh","Rampur","9.32","0.05","164.55","0.0","164.55","3.97","177.9","302.1"
"204","1995","12","Uttar Pradesh","Rampur","9.7","0.02","138.37","1.03","139.4","2.08","151.2","305.0"
"204","1996","12","Uttar Pradesh","Rampur","9.37","0.62","142.27","0.9","143.17","1.84","155.0","322.0"
"204","1997","12","Uttar Pradesh","Rampur","9.54","0.35","170.09","0.18","170.27","1.37","181.53","323.41"
"204","1998","12","Uttar Pradesh","Rampur","6.17","0.68","176.3","0.92","177.22","0.79","184.85","330.18"
"204","1999","12","Uttar Pradesh","Rampur","6.38","0.05","139.67","22.57","162.23","2.01","170.67","332.16"
"204","2000","12","Uttar Pradesh","Rampur","5.46","0.66","152.87","0.0","152.87","22.16","181.16","331.85"
"204","2001","12","Uttar Pradesh","Rampur","3.67","0.42","181.92","0.85","182.77","0.85","187.71","339.05"
"204","2002","12","Uttar Pradesh","Rampur","3.06","0.01","183.22","0.15","183.37","0.01","186.45","323.0"
"204","2003","12","Uttar Pradesh","Rampur","2.35","0.5","144.74","23.19","167.93","1.25","172.03","340.84"
"204","2004","12","Uttar Pradesh","Rampur","1.73","0.24","186.82","3.23","190.05","0.82","192.83","348.94"
"204","2005","12","Uttar Pradesh","Rampur","1.86","0.45","162.45","0.0","162.45","0.77","165.53","347.98"
"204","2006","12","Uttar Pradesh","Rampur","1.43","0.0","184.72","0.0","184.72","0.75","186.91","350.6"
"204","2007","12","Uttar Pradesh","Rampur","1.31","0.31","166.0","0.0","166.0","0.5","168.12","355.06"
"204","2008","12","Uttar Pradesh","Rampur","1.09","0.26","186.82","0.0","186.82","0.39","188.56","355.46"
"204","2009","12","Uttar Pradesh","Rampur","1.07","0.53","175.88","0.0","175.88","0.4","177.89","345.64"
"204","2010","12","Uttar Pradesh","Rampur","1.07","0.43","180.4","0.0","180.4","0.31","182.21","358.37"
"204","2011","12","Uttar Pradesh","Rampur","0.55","0.0","117.2","70.5","187.7","0.15","188.4","357.13"
"204","2012","12","Uttar Pradesh","Rampur","0.64","0.0","124.35","63.75","188.1","0.32","189.06","350.95"
"204","2013","12","Uttar Pradesh","Rampur","0.45","0.0","79.8","109.98","189.77","0.0","190.22","346.67"
"204","2014","12","Uttar Pradesh","Rampur","0.41","0.0","62.79","125.34","188.13","0.0","188.54","326.78"
"204","2015","12","Uttar Pradesh","Rampur","0.09","-1.0","106.2","76.9","183.09","0.6","183.79","303.48"
"204","2016","12","Uttar Pradesh","Rampur","0.09","0.0","106.29","76.91","183.19","0.5","183.79","340.86"
"204","2017","12","Uttar Pradesh","Rampur","0.09","0.0","106.35","76.91","183.26","0.5","183.86","342.38"
"204","2018","12","Uttar Pradesh","Rampur","0.09","0.0","106.23","76.89","183.12","0.5","183.72","344.01"
"204","2019","12","Uttar Pradesh","Rampur","0.01","0.05","78.35","93.02","171.37","14.6","186.04","344.07"
"204","2020","12","Uttar Pradesh","Rampur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"205","1966","12","Uttar Pradesh","Bijnor","12.23","0.34","59.74","19.3","79.04","2.81","94.4","106.9"
"205","1967","12","Uttar Pradesh","Bijnor","7.95","0.2","47.12","14.04","61.16","1.87","71.2","76.1"
"205","1968","12","Uttar Pradesh","Bijnor","8.4","0.31","77.46","22.28","99.74","3.87","112.3","130.0"
"205","1969","12","Uttar Pradesh","Bijnor","8.19","0.15","84.68","17.85","102.53","2.85","113.7","131.2"
"205","1970","12","Uttar Pradesh","Bijnor","9.7","0.2","89.36","21.15","110.51","3.6","124.0","140.4"
"205","1971","12","Uttar Pradesh","Bijnor","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","112.3","133.5"
"205","1972","12","Uttar Pradesh","Bijnor","7.9","0.2","95.01","19.87","114.88","3.4","126.3","144.8"
"205","1973","12","Uttar Pradesh","Bijnor","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","117.9","140.2"
"205","1974","12","Uttar Pradesh","Bijnor","6.6","0.1","97.49","26.89","124.38","2.6","133.7","159.9"
"205","1975","12","Uttar Pradesh","Bijnor","8.7","0.1","108.23","21.69","129.92","3.0","141.7","164.7"
"205","1976","12","Uttar Pradesh","Bijnor","8.0","0.2","123.26","28.03","151.29","2.7","162.1","192.9"
"205","1977","12","Uttar Pradesh","Bijnor","7.6","0.1","138.63","19.57","158.2","0.8","166.1","194.0"
"205","1978","12","Uttar Pradesh","Bijnor","10.9","0.6","147.24","17.88","165.12","3.5","180.2","210.9"
"205","1979","12","Uttar Pradesh","Bijnor","11.9","0.8","163.01","12.94","175.95","3.6","192.2","238.6"
"205","1980","12","Uttar Pradesh","Bijnor","14.2","0.2","166.04","14.27","180.31","3.3","198.0","248.8"
"205","1981","12","Uttar Pradesh","Bijnor","13.2","0.1","171.28","8.63","179.91","3.2","198.0","245.9"
"205","1982","12","Uttar Pradesh","Bijnor","9.7","0.2","167.12","25.36","192.48","3.8","206.2","250.7"
"205","1983","12","Uttar Pradesh","Bijnor","11.2","0.2","171.53","17.12","188.65","3.1","203.1","255.4"
"205","1984","12","Uttar Pradesh","Bijnor","11.5","0.2","177.09","22.26","199.35","2.6","213.7","268.3"
"205","1985","12","Uttar Pradesh","Bijnor","13.2","0.2","177.59","21.72","199.31","1.3","213.7","268.3"
"205","1986","12","Uttar Pradesh","Bijnor","12.7","0.2","173.42","32.88","206.3","2.8","222.0","291.1"
"205","1987","12","Uttar Pradesh","Bijnor","11.1","0.1","180.16","41.23","221.39","3.1","235.7","297.6"
"205","1988","12","Uttar Pradesh","Bijnor","10.5","0.1","154.31","59.3","213.61","4.3","228.9","294.4"
"205","1989","12","Uttar Pradesh","Bijnor","9.3","0.1","189.71","31.09","220.8","1.6","231.7","311.9"
"205","1990","12","Uttar Pradesh","Bijnor","3.7","0.1","189.54","26.68","216.22","0.7","220.6","295.7"
"205","1991","12","Uttar Pradesh","Bijnor","4.2","0.1","167.85","41.05","208.9","0.8","214.0","322.3"
"205","1992","12","Uttar Pradesh","Bijnor","5.3","0.1","145.42","58.89","204.31","0.5","210.1","340.2"
"205","1993","12","Uttar Pradesh","Bijnor","5.2","0.0","143.35","60.09","203.44","0.4","209.0","339.0"
"205","1994","12","Uttar Pradesh","Bijnor","4.71","0.04","139.47","0.0","139.47","79.38","223.6","340.8"
"205","1995","12","Uttar Pradesh","Bijnor","4.36","0.05","146.48","80.48","226.96","0.63","232.0","348.3"
"205","1996","12","Uttar Pradesh","Bijnor","6.09","1.06","155.74","73.23","228.97","0.58","236.7","361.7"
"205","1997","12","Uttar Pradesh","Bijnor","5.02","0.0","203.92","36.17","240.09","0.14","245.26","362.16"
"205","1998","12","Uttar Pradesh","Bijnor","5.83","0.06","225.49","41.96","267.46","0.5","273.83","361.61"
"205","1999","12","Uttar Pradesh","Bijnor","6.71","0.14","238.3","39.84","278.15","0.19","285.19","363.98"
"205","2000","12","Uttar Pradesh","Bijnor","6.43","0.01","229.61","40.19","269.8","0.44","276.68","375.69"
"205","2001","12","Uttar Pradesh","Bijnor","10.58","0.05","218.03","55.81","273.83","0.3","284.76","378.77"
"205","2002","12","Uttar Pradesh","Bijnor","11.56","0.01","223.22","70.22","293.44","0.04","305.05","373.94"
"205","2003","12","Uttar Pradesh","Bijnor","11.7","0.02","203.87","82.04","285.9","0.06","297.68","387.14"
"205","2004","12","Uttar Pradesh","Bijnor","8.92","0.03","165.01","86.5","251.51","0.17","260.63","388.01"
"205","2005","12","Uttar Pradesh","Bijnor","8.94","0.01","252.53","0.0","252.53","0.01","261.47","384.92"
"205","2006","12","Uttar Pradesh","Bijnor","13.81","0.0","296.27","0.0","296.27","0.0","310.08","378.46"
"205","2007","12","Uttar Pradesh","Bijnor","12.82","0.05","249.96","0.0","249.96","0.0","262.83","387.1"
"205","2008","12","Uttar Pradesh","Bijnor","15.24","0.0","260.87","0.0","260.87","0.85","276.96","390.76"
"205","2009","12","Uttar Pradesh","Bijnor","17.32","0.06","291.36","0.0","291.36","0.5","309.24","399.92"
"205","2010","12","Uttar Pradesh","Bijnor","15.31","0.08","290.45","0.0","290.45","0.0","305.84","392.68"
"205","2011","12","Uttar Pradesh","Bijnor","22.58","0.12","192.17","100.47","292.64","0.0","315.34","385.56"
"205","2012","12","Uttar Pradesh","Bijnor","21.13","0.02","193.4","92.61","286.01","0.0","307.16","429.81"
"205","2013","12","Uttar Pradesh","Bijnor","22.96","0.0","184.97","100.11","285.08","0.0","308.04","401.15"
"205","2014","12","Uttar Pradesh","Bijnor","19.1","0.03","229.23","61.0","290.23","0.01","309.37","378.31"
"205","2015","12","Uttar Pradesh","Bijnor","8.91","0.05","244.21","70.87","315.08","1.33","325.36","388.89"
"205","2016","12","Uttar Pradesh","Bijnor","8.9","0.05","246.15","70.85","316.99","0.66","326.6","402.31"
"205","2017","12","Uttar Pradesh","Bijnor","8.63","0.05","247.69","69.65","317.33","0.91","326.92","402.38"
"205","2018","12","Uttar Pradesh","Bijnor","8.63","0.05","247.63","69.6","317.22","0.91","326.81","402.76"
"205","2019","12","Uttar Pradesh","Bijnor","4.63","0.33","207.29","88.68","295.98","3.62","304.56","422.02"
"205","2020","12","Uttar Pradesh","Bijnor","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"206","1966","12","Uttar Pradesh","Farrukhabad","34.0","3.5","31.36","49.6","80.96","0.71","119.6","146.9"
