Dist Code,State Code,State Name,Dist Name,Year,PEARL MILLET AREA (1000 ha),PEARL MILLET PRODUCTION (1000 tons),PEARL MILLET YIELD (Kg per ha),ANNUAL RAINFALL (Millimeters),KHARIF_RAIN_MM,RABI_RAIN_MM,PEARL MILLET IRRIGATED AREA (1000 ha),CANALS AREA (1000 ha),TUBE WELLS AREA (1000 ha),TOTAL WELLS AREA (1000 ha),NET AREA (1000 ha),GROSS AREA (1000 ha),NET CROPPED AREA (1000 ha),GROSS CROPPED AREA (1000 ha),CROPING INTENSITY (Percent),KHARIF_TMAX,KHARIF_TMIN,RABI_TMAX,RABI_TMIN,ANNUAL_TMAX,ANNUAL_TMIN,DIURNAL_TEMP_RANGE,N_KG_PER_HA,P_KG_PER_HA,K_KG_PER_HA,NPK_TOTAL_KG_PER_HA,FERT_KHARIF_TONS,FERT_RABI_TONS,GROWING_PERIOD_DAYS,SOIL_TYPE_DOMINANT,ANNUAL NORMAL RAINFALL (Millimeters),PEARL_MILLET_STATE_PRICE,FERT_DATA_AVAILABLE
913,15,Jharkhand,Hazaribagh,1973,5.02,1.44,286.85,1263.7,951.6999999999999,232.7,0.0,1.13,1.49,13.6,21.5,24.3,373.8,409.6,109.58,31.24,23.759999999999998,25.491999999999997,13.616,30.055833333333336,18.975833333333334,11.080000000000002,109.66,34.99,5.29,165.96,900.0,3500.0,210.0,USTALF/USTOLLS,1319.0,,0
913,15,Jharkhand,Hazaribagh,1974,4.19,1.72,410.5,973.4,841.6,73.2,0.0,1.22,0.64,16.52,23.0,28.3,358.6,407.1,113.52,31.419999999999998,23.66,25.624000000000002,12.663999999999998,30.104166666666668,18.720833333333335,11.383333333333333,109.66,34.99,5.29,165.96,900.0,3500.0,210.0,USTALF/USTOLLS,1319.0,,0
913,15,Jharkhand,Hazaribagh,1975,4.21,4.15,985.75,1361.8,1079.6,220.39999999999998,0.0,2.05,0.46,18.71,29.0,36.5,401.1,454.0,113.19,31.045,23.565,25.651999999999997,12.972,30.30583333333334,18.71666666666667,11.58916666666667,109.66,34.99,5.29,165.96,900.0,3500.0,210.0,USTALF/USTOLLS,1319.0,,0
913,15,Jharkhand,Hazaribagh,1988,2.69,1.86,691.45,1026.0,861.4999999999999,102.5,0.0,2.88,2.81,10.58,24.7,34.955,313.11,349.31,111.56,31.282500000000002,24.0825,26.684000000000005,14.325999999999999,30.59583333333333,19.668333333333333,10.927499999999998,109.66,34.99,5.29,165.96,900.0,3500.0,210.0,USTALF/USTOLLS,1319.0,,0
913,15,Jharkhand,Hazaribagh,1989,2.15,1.27,590.7,1122.6,981.5,76.2,0.0,2.24,2.69,9.56,21.6,34.955,313.96,342.13,108.97,31.224999999999994,23.8825,25.736,13.485999999999999,30.359166666666667,19.159166666666668,11.2,109.66,34.99,5.29,165.96,900.0,3500.0,210.0,USTALF/USTOLLS,1319.0,200.0,0
913,15,Jharkhand,Hazaribagh,1990,2.88,1.57,545.14,1622.8,1428.0,158.4,0.0,1.36,2.38,11.36,24.73,35.13,313.76,352.03,112.2,31.29,24.1375,26.25,14.134,30.07416666666667,19.436666666666664,10.637500000000006,109.66,34.99,5.29,165.96,900.0,3500.0,210.0,USTALF/USTOLLS,1319.0,,1
913,15,Jharkhand,Hazaribagh,1991,2.04,1.06,519.61,1463.6,1281.1999999999998,98.00000000000001,0.0,1.36,4.54,14.06,25.43,35.13,314.33,339.13,107.89,31.117499999999996,23.965,25.896000000000004,13.575999999999999,30.258333333333336,19.24,11.018333333333338,109.66,34.99,5.29,165.96,900.0,3500.0,210.0,USTALF/USTOLLS,1319.0,,1
913,15,Jharkhand,Hazaribagh,1992,1.97,1.02,517.77,858.6,778.5,17.4,0.0,1.36,1.47,8.78,17.67,29.97,265.77,301.74,113.54,31.675,23.767500000000002,25.172,12.957999999999998,30.21666666666667,18.869999999999997,11.346666666666671,25.38,8.71,0.82,34.91,293.0,1110.0,210.0,USTALF/USTOLLS,1319.0,,1
913,15,Jharkhand,Hazaribagh,1993,2.29,1.32,577.87,1103.0,974.5,61.300000000000004,0.0,1.36,2.61,16.68,24.71,33.98,239.93,268.74,112.01,31.5875,24.0775,26.604000000000003,14.026,30.337500000000002,19.1075,11.23,30.5,5.84,0.48,36.81,358.0,952.0,210.0,USTALF/USTOLLS,1319.0,,1
913,15,Jharkhand,Hazaribagh,1994,1.96,1.15,588.43,1515.6,1240.1,245.6,0.0,1.36,3.31,16.94,25.14,34.91,239.72,289.19,120.63,31.795000000000005,23.8975,25.786,13.475999999999999,30.459166666666672,19.1525,11.306666666666672,109.66,9.1,1.24,120.01,245.0,14008.0,210.0,USTALF/USTOLLS,1319.0,200.0,1
914,15,Jharkhand,Dhanbad,1971,0.5,0.14,280.0,,,,0.0,0.02,0.01,0.24,1.3,1.5,87.9,91.7,104.32,31.604999999999997,24.294999999999998,26.808,14.618,30.606666666666673,19.648333333333337,10.958333333333336,15.1,4.5600000000000005,2.545,31.965000000000003,34.5,231.0,210.0,USTALF/USTOLLS,1198.0,,0
914,15,Jharkhand,Dhanbad,1972,0.35,0.17,485.71,,,,0.0,0.19,0.04,0.78,3.2,3.6,73.4,77.7,105.86,33.2025,25.04,27.109999999999996,14.134,31.87666666666667,20.055833333333332,11.820833333333336,15.1,4.5600000000000005,2.545,31.965000000000003,34.5,231.0,210.0,USTALF/USTOLLS,1198.0,,0
914,15,Jharkhand,Dhanbad,1973,0.34,0.1,294.12,,,,0.0,0.25,0.08,0.53,2.4,2.9,84.3,90.3,107.12,32.33,24.8675,27.080000000000002,15.61,31.250833333333333,20.49083333333333,10.760000000000002,15.1,4.5600000000000005,2.545,31.965000000000003,34.5,231.0,210.0,USTALF/USTOLLS,1198.0,,0
914,15,Jharkhand,Dhanbad,1974,0.36,0.16,444.44,,,,0.0,0.18,0.0,0.59,2.7,3.5,81.7,87.9,107.59,32.5125,24.835,27.125999999999998,14.764000000000001,31.262499999999992,20.269166666666667,10.993333333333325,15.1,4.5600000000000005,2.545,31.965000000000003,34.5,231.0,210.0,USTALF/USTOLLS,1198.0,,0
914,15,Jharkhand,Dhanbad,1975,0.42,0.42,1000.0,,,,0.0,0.38,0.0,1.51,7.2,8.2,94.4,104.3,110.49,32.169999999999995,24.7725,27.194,15.041999999999998,31.53333333333333,20.321666666666665,11.211666666666666,15.1,4.5600000000000005,2.545,31.965000000000003,34.5,231.0,210.0,USTALF/USTOLLS,1198.0,,0
914,15,Jharkhand,Dhanbad,1988,0.16,0.11,687.5,,,,0.0,0.0,0.0,0.25,0.8,2.3,67.86,69.36,102.21,32.5375,25.3725,28.333999999999996,16.546,31.905833333333334,21.365833333333338,10.539999999999996,15.1,4.5600000000000005,2.545,31.965000000000003,34.5,231.0,210.0,USTALF/USTOLLS,1198.0,,0
914,15,Jharkhand,Dhanbad,1989,0.15,0.09,600.0,,,,0.0,0.0,0.0,0.14,0.7,2.3,66.55,67.07,100.78,32.455,25.2225,27.342000000000002,15.616,31.703333333333333,20.868333333333336,10.834999999999997,15.1,4.5600000000000005,2.545,31.965000000000003,34.5,231.0,210.0,USTALF/USTOLLS,1198.0,200.0,0
914,15,Jharkhand,Dhanbad,1990,0.06,0.03,500.0,1328.8,1027.3,119.0,0.0,0.0,0.0,0.73,0.47,0.77,66.5,70.0,105.26,32.5325,25.474999999999998,27.728,16.2,31.32083333333333,21.065,10.255833333333328,15.1,4.5600000000000005,2.545,31.965000000000003,34.5,231.0,210.0,USTALF/USTOLLS,1198.0,,1
